los	-124.509	39.7257	-0.596433	-34.8482	13.5704	19.6538	51.4825	16.7102	18.1446	-6.3823	-22.7941	-13.8822	14.3722	-12.639	-13.6516	-6.44994	8.87368	19.7964	-4.67123	-1.9726	-8.05832	-1.17615	1.56904	1.62867	0.146602	-5.91316	17.5974	-1.52177	-19.4606	-8.06597	2.94748	6.44774	-7.13248	3.03821	2.81571	3.83186	-6.49395	-5.4187	-5.43934	-0.74077	13.9272	-2.83353	-0.144284	-4.39751	8.02074	-1.12319	-6.64309	-2.80542	-7.87653	0.232019	-4.87082	-8.50981	-11.616	-0.733384	0.370649	-3.37043	1.32746	-3.87391	4.65398	-3.2322	5.93077	3.60417	4.40832	-4.05555	-2.35953	0.648804	-2.92367	-3.58875	-0.891164	-1.05313	-0.205481	-1.28861	10.7038	1.57368	14.6241	2.85701	2.86266	-4.80527	-4.11383	-7.62581	1.94624	-11.2857	5.6584	0.609315	6.42741	-4.09055	6.56043	2.0631	-2.2753	4.56031	-0.131334	3.13684	-3.97634	-3.95204	-0.285077	-4.16163	0.291821	1.46535	2.6219	1.82208	
la	-127.164	40.312	-0.440336	-35.2845	14.5413	19.6486	52.9039	16.7434	17.881	-6.50093	-23.0289	-14.1377	13.879	-13.0206	-13.6793	-6.27974	8.67194	20.3506	-4.71536	-2.03362	-8.13508	-0.992764	1.32339	1.58794	0.268727	-5.95717	17.6559	-1.58919	-19.2485	-8.35674	3.15433	6.40426	-6.94868	2.94624	2.11265	4.833	-6.63859	-5.53911	-5.85605	-0.523351	14.0207	-3.01221	0.494813	-4.26843	8.01135	-1.38115	-6.58109	-2.59542	-7.84502	0.0483417	-4.84484	-8.70211	-11.5416	-0.732208	0.326601	-3.58634	1.22493	-3.64461	4.39416	-3.49132	6.27858	3.52646	4.5661	-3.90105	-2.42161	0.350918	-3.0756	-3.53631	-1.05064	-0.82858	-0.169364	-1.13723	10.8461	1.68881	14.9192	2.91403	2.91939	-4.54938	-4.00442	-7.48947	2.17304	-11.4696	5.86981	0.456909	6.41768	-4.22951	6.79998	2.21548	-2.44257	4.87365	-0.129249	3.19368	-4.08553	-3.85278	-0.220393	-4.22416	0.37048	1.41337	2.52845	1.81292	
familia	-129.818	40.9128	-0.25	-35.7178	15.4484	19.551	54.4212	16.8118	17.5563	-6.50151	-23.2487	-14.3923	13.4017	-13.4775	-13.6139	-6.02721	8.44942	20.8156	-4.76576	-2.01596	-8.25136	-0.778225	1.10305	1.5895	0.457798	-6.21142	17.6912	-1.5587	-19.0977	-8.65672	3.41172	6.31373	-6.80715	2.68909	1.33068	5.69199	-6.70057	-5.64184	-6.22166	-0.370872	14.1227	-3.204	1.01911	-4.16258	7.92553	-1.66989	-6.61228	-2.46702	-7.78929	-0.0828573	-4.80872	-8.92195	-11.4806	-0.78238	0.271621	-3.83663	1.20296	-3.32818	4.06168	-3.75841	6.55725	3.4025	4.64486	-3.77814	-2.50488	0.000260115	-3.19786	-3.48661	-1.20338	-0.671866	-0.167536	-1.03174	10.9883	1.83477	15.1348	2.96614	2.93024	-4.35458	-3.96026	-7.3563	2.36001	-11.702	6.08814	0.319355	6.34123	-4.38383	7.04736	2.35745	-2.63551	5.16607	-0.132502	3.20433	-4.21306	-3.76592	-0.137296	-4.30462	0.377272	1.40723	2.39065	1.85108	
actual	-131.706	41.7916	-0.15018	-36.5031	16.6971	19.7391	56.096	16.9544	17.3094	-6.62276	-23.474	-14.809	12.9513	-13.8516	-13.6912	-5.85751	8.19432	21.3229	-4.83931	-2.05865	-8.31701	-0.457595	0.875237	1.567	0.616338	-6.19483	17.7145	-1.55867	-18.9061	-8.90652	3.58877	6.27528	-6.63001	2.64983	0.622436	6.68399	-6.89602	-5.73155	-6.63051	-0.144196	14.214	-3.31749	1.60466	-4.01231	7.95896	-1.88131	-6.57293	-2.28215	-7.80223	-0.224553	-4.82692	-9.07092	-11.4108	-0.82125	0.350285	-3.9924	1.13222	-3.12316	3.769	-4.00511	6.98055	3.3308	4.86502	-3.58021	-2.58533	-0.21464	-3.36282	-3.40785	-1.39038	-0.496089	-0.222118	-0.793991	11.1419	1.9202	15.421	3.0482	2.99011	-4.18793	-3.82086	-7.30591	2.631	-11.8453	6.30499	0.201963	6.29721	-4.47892	7.26924	2.37738	-2.7719	5.52463	-0.11221	3.32546	-4.28953	-3.7105	-0.030609	-4.3792	0.318791	1.37508	2.36389	1.79193	
sociedad	-133.596	42.6676	-0.0593828	-37.2861	17.9584	19.9381	57.7559	17.111	17.0847	-6.733	-23.697	-15.202	12.4925	-14.2203	-13.769	-5.66496	7.93476	21.8135	-4.91441	-2.11993	-8.40511	-0.190336	0.677524	1.52593	0.786804	-6.10236	17.7669	-1.54517	-18.6979	-9.16785	3.76576	6.23053	-6.43411	2.60327	-0.0794518	7.68814	-7.10563	-5.81764	-7.00874	0.097255	14.2996	-3.45448	2.13936	-3.92702	8.02462	-2.13452	-6.50743	-2.08033	-7.83001	-0.328196	-4.84121	-9.27522	-11.3311	-0.885458	0.361043	-4.17448	1.03477	-2.87699	3.48481	-4.16585	7.39056	3.23016	5.07982	-3.36712	-2.6882	-0.465602	-3.59588	-3.31328	-1.54476	-0.256566	-0.298712	-0.642961	11.2913	1.99629	15.7053	3.0943	3.05233	-3.97227	-3.72802	-7.23693	2.94864	-12.0195	6.53103	0.0659395	6.31946	-4.60039	7.43605	2.47488	-2.94225	5.87751	-0.123846	3.48676	-4.36316	-3.60635	0.093188	-4.43551	0.356924	1.32931	2.3137	1.73391	
cada	-135.303	43.3047	0.592971	-38.3863	18.8407	20.1469	59.2069	17.3921	16.7108	-6.86956	-23.8612	-15.5718	12.0348	-14.4074	-14.0384	-5.39393	7.53775	22.2266	-4.69935	-2.17926	-8.4989	-0.0515655	0.660949	1.60519	0.92341	-5.81378	17.756	-1.38147	-18.6521	-9.30025	3.91827	6.24711	-6.33997	2.49751	-0.458013	8.41815	-7.32915	-6.05021	-7.3514	0.297486	14.2479	-3.5448	2.63572	-3.85245	8.1081	-2.27375	-6.42596	-1.98277	-7.87453	-0.300872	-4.94139	-9.37249	-11.2669	-0.850019	0.398843	-4.34363	0.897968	-2.75685	3.34476	-4.27118	7.66437	3.29111	5.27556	-3.35687	-2.72704	-0.657115	-3.80318	-3.27656	-1.68773	-0.035147	-0.243748	-0.590645	11.3261	2.05831	15.8831	3.1789	3.2165	-3.86024	-3.72101	-7.18069	3.20538	-12.1414	6.76013	-0.0679916	6.31579	-4.78245	7.54653	2.67631	-3.10458	6.08497	-0.0871139	3.70287	-4.41209	-3.4447	0.052146	-4.50699	0.46614	1.30885	2.2753	1.66788	
vez	-137.008	43.9587	1.2711	-39.4695	19.7236	20.3495	60.6763	17.6887	16.3536	-7.0183	-24.0218	-15.9624	11.5881	-14.539	-14.2614	-5.1295	7.12732	22.6447	-4.4548	-2.27869	-8.59592	0.0854495	0.663029	1.67403	1.05766	-5.59362	17.8192	-1.40423	-18.5972	-9.39623	4.16268	6.2823	-6.25925	2.39952	-0.682025	9.13727	-7.63541	-6.23198	-7.67118	0.45226	14.3294	-3.65228	3.05276	-3.75841	8.22182	-2.40902	-6.39279	-1.84479	-7.96371	-0.325778	-5.01441	-9.44338	-11.2472	-0.98256	0.385905	-4.50324	0.75304	-2.55903	3.18368	-4.43544	8.01166	3.28936	5.44875	-3.33399	-2.72137	-0.882483	-4.00234	-3.19096	-1.82134	0.140456	-0.198269	-0.453066	11.4079	2.12445	16.017	3.24773	3.37458	-3.81993	-3.64959	-7.05959	3.44961	-12.2025	6.92928	-0.198981	6.41041	-4.81462	7.61659	2.73547	-3.23108	6.40267	-0.103055	3.79323	-4.42325	-3.29436	0.0601741	-4.61269	0.540044	1.20894	2.13366	1.66955	
otros	-138.713	44.615	1.92061	-40.5527	20.5975	20.5437	62.156	17.9506	15.9421	-7.09131	-24.1648	-16.3981	11.1791	-14.7039	-14.5531	-4.79798	6.74723	23.0795	-4.25629	-2.34239	-8.66078	0.181611	0.631208	1.76332	1.23248	-5.37956	17.9167	-1.29192	-18.5284	-9.56261	4.3561	6.4165	-6.10781	2.33032	-1.10454	9.92344	-7.85111	-6.35272	-7.98283	0.732918	14.292	-3.75324	3.46623	-3.64999	8.34175	-2.51187	-6.33213	-1.72499	-7.98557	-0.341955	-5.01037	-9.52508	-11.2557	-1.14195	0.415892	-4.61831	0.61296	-2.48808	3.06052	-4.60726	8.28246	3.24667	5.60351	-3.3196	-2.72503	-1.08721	-4.11609	-3.09911	-1.94053	0.331857	-0.159758	-0.350881	11.4749	2.14841	16.185	3.37154	3.48701	-3.7143	-3.6735	-6.96611	3.65158	-12.1714	6.99177	-0.348371	6.43202	-4.93842	7.67094	2.84279	-3.3346	6.64966	-0.0477539	3.88466	-4.44871	-3.04028	0.106337	-4.62458	0.627555	1.15033	2.08891	1.57051	
tipo	-140.221	44.9702	2.37477	-41.5678	21.2543	20.8803	63.3503	18.224	16.0238	-6.97772	-24.3624	-17.0809	11.0268	-14.8601	-14.7626	-4.46684	6.54073	23.4118	-4.06092	-2.41237	-8.84647	0.303168	0.531089	1.81814	1.21009	-5.23556	18.1006	-1.09434	-18.502	-9.66042	4.43819	6.5118	-5.88328	2.31183	-1.4158	10.583	-7.95197	-6.45609	-8.1558	0.961402	14.2188	-3.7428	3.79937	-3.54769	8.46297	-2.60848	-6.25597	-1.62755	-7.97159	-0.43685	-4.96446	-9.65014	-11.3019	-1.30142	0.367781	-4.7112	0.505375	-2.45291	2.97282	-4.76501	8.50857	3.18341	5.74576	-3.25669	-2.78136	-1.27007	-4.2662	-2.94063	-2.0062	0.5442	-0.0991834	-0.261658	11.5457	2.14723	16.3437	3.42016	3.56839	-3.59586	-3.7052	-6.91333	3.84631	-12.1705	6.94498	-0.423753	6.4939	-5.0139	7.74302	2.91039	-3.40829	6.83483	0.00857807	3.95367	-4.49536	-2.82575	0.199625	-4.63493	0.679588	1.05808	2.07415	1.51308	
aprendizaje	-141.731	45.3312	2.81296	-42.5844	21.8958	21.2278	64.5411	18.5064	16.1085	-6.82876	-24.5362	-17.7851	10.8409	-15.0094	-14.9586	-4.15615	6.35648	23.7635	-3.8577	-2.44589	-9.0377	0.403501	0.406914	1.86908	1.21572	-5.08167	18.2893	-0.915895	-18.4588	-9.79398	4.51588	6.62356	-5.69841	2.24857	-1.73277	11.2592	-8.02765	-6.52835	-8.37341	1.18935	14.1323	-3.82613	4.18154	-3.45784	8.60574	-2.7093	-6.1325	-1.50947	-7.95748	-0.467994	-4.9405	-9.78169	-11.3059	-1.42928	0.396661	-4.8129	0.349864	-2.38147	2.85116	-4.94039	8.7978	3.15203	5.89984	-3.24376	-2.8149	-1.42412	-4.43149	-2.82207	-2.13301	0.716754	-0.0388524	-0.197698	11.6085	2.14821	16.5054	3.5135	3.66748	-3.47679	-3.73079	-6.84217	4.03934	-12.1456	6.99059	-0.564707	6.53836	-5.11165	7.75747	3.01174	-3.51281	7.1071	0.0647121	4.01999	-4.50877	-2.631	0.295807	-4.63845	0.755589	0.983319	2.0618	1.40971	
humano	-0.617038	1.18219	-0.388646	-0.095353	-0.049565	-0.053255	0.272827	0.428377	-0.238621	-0.256909	0.301895	0.014376	-0.149501	-0.802931	-0.444763	0.123705	-0.321583	0.132781	0.626762	-0.451599	0.501786	-0.394651	0.21574	0.082494	0.266272	-0.339828	0.247116	0.044379	0.036704	0.183741	0.256947	-0.063569	-0.210296	-0.065522	0.146256	-0.093594	0.077791	-0.11683	-0.063508	0.345346	0.085517	-0.042543	0.188059	0.164734	0.072317	-0.246968	-0.058199	0.112611	0.082085	0.302477	-0.183646	-0.00672	0.00212501	-0.196477	0.096827	0.032508	-0.154479	-0.194582	0.205868	-0.05312	-0.062747	-0.104703	-0.068438	-0.122636	0.207462	-0.013013	0.020999	-0.00868901	0.17803	-0.0965	0.20677	-0.093309	-0.024626	0.00262601	-0.018972	0.13984	-0.047763	0.024635	0.028886	-0.029559	-0.00212101	-0.148907	-0.023489	0.046249	-0.15633	-0.04319	0.011403	0.060271	-0.031335	0.091103	-0.161577	-0.025211	-0.183278	-0.020629	-0.086968	0.130656	0.150612	-0.083047	-0.166492	-0.095039	
es	-1.23732	2.37388	-0.76508	-0.18988	-0.103668	-0.099615	0.540537	0.841736	-0.461716	-0.503893	0.601711	0.049109	-0.297284	-1.6409	-0.885257	0.249323	-0.66608	0.239933	1.21823	-0.919566	1.00029	-0.778792	0.381864	0.179509	0.537035	-0.670389	0.513865	0.047062	0.040069	0.428296	0.524573	-0.112677	-0.438239	-0.190269	0.287492	-0.198478	0.169499	-0.240496	-0.157534	0.725388	0.132789	-0.113373	0.392064	0.341574	0.148445	-0.462229	-0.15177	0.28387	0.182282	0.544354	-0.416134	-0.040914	-0.00170898	-0.34478	0.152972	0.074112	-0.253706	-0.424079	0.341099	-0.10084	-0.122994	-0.148553	-0.167396	-0.335198	0.452508	-0.07085	0.058672	-0.024475	0.289722	-0.261543	0.4288	-0.16969	-0.050426	-0.00539899	-0.099109	0.28742	-0.079491	0.086271	0.069613	-0.074283	-0.013192	-0.315069	-0.020667	0.09615	-0.251866	-0.067774	-0.023872	0.180038	-0.095873	0.227905	-0.307409	-0.118952	-0.353932	-0.105013	-0.126034	0.267826	0.278861	-0.116863	-0.378168	-0.148106	
social	-1.8576	3.56557	-1.14151	-0.284407	-0.157771	-0.145975	0.808247	1.2551	-0.684811	-0.750877	0.901527	0.083842	-0.445067	-2.47887	-1.32575	0.374941	-1.01058	0.347085	1.80971	-1.38753	1.49879	-1.16293	0.547988	0.276524	0.807798	-1.00095	0.780614	0.049745	0.043434	0.672851	0.792199	-0.161785	-0.666182	-0.315016	0.428728	-0.303362	0.261207	-0.364162	-0.25156	1.10543	0.180061	-0.184203	0.596069	0.518414	0.224573	-0.67749	-0.245341	0.455129	0.282479	0.786231	-0.648622	-0.075108	-0.00554298	-0.493083	0.209117	0.115716	-0.352933	-0.653576	0.47633	-0.14856	-0.183241	-0.192403	-0.266354	-0.54776	0.697554	-0.128687	0.096345	-0.040261	0.401414	-0.426586	0.65083	-0.246071	-0.076226	-0.013424	-0.179246	0.435	-0.111219	0.147907	0.11034	-0.119007	-0.024263	-0.481231	-0.017845	0.146051	-0.347402	-0.092358	-0.059147	0.299805	-0.160411	0.364707	-0.453241	-0.212693	-0.524586	-0.189397	-0.1651	0.404996	0.40711	-0.150679	-0.589844	-0.201173	
adecuadamente	-2.47912	4.75338	-1.49473	-0.383083	-0.249373	-0.198515	1.09379	1.64638	-0.900912	-0.975906	1.15396	0.120464	-0.581993	-3.32932	-1.76098	0.494609	-1.33708	0.51971	2.42318	-1.85516	2.01864	-1.57071	0.70324	0.382212	1.05957	-1.3933	1.04419	0.021901	0.057515	0.923294	1.09676	-0.187423	-0.878491	-0.451929	0.561437	-0.418817	0.383379	-0.50229	-0.35571	1.47496	0.235082	-0.261149	0.848351	0.74868	0.268831	-0.916345	-0.347497	0.635145	0.390237	0.986148	-0.842456	-0.097249	-0.034587	-0.578455	0.244253	0.132723	-0.448324	-0.891795	0.609975	-0.238176	-0.304741	-0.228972	-0.382668	-0.753121	0.961788	-0.221974	0.147312	-0.109502	0.517605	-0.605881	0.910528	-0.326498	-0.113907	-0.020469	-0.263986	0.612231	-0.124395	0.21515	0.206916	-0.13602	-0.090823	-0.652915	0.00927999	0.19996	-0.475272	-0.094218	-0.047814	0.449666	-0.253202	0.481404	-0.574704	-0.326207	-0.706299	-0.24523	-0.258595	0.530645	0.546692	-0.202359	-0.823992	-0.238544	
los	-3.09958	5.94168	-1.84886	-0.479826	-0.340914	-0.246953	1.38224	2.03743	-1.11144	-1.198	1.4061	0.161112	-0.716683	-4.17695	-2.1898	0.617499	-1.66265	0.690064	3.04998	-2.33414	2.53582	-1.99224	0.856881	0.488866	1.30396	-1.78504	1.29911	0.00135599	0.085753	1.1603	1.40199	-0.214366	-1.0924	-0.581021	0.69424	-0.53138	0.505062	-0.633347	-0.465126	1.84703	0.286707	-0.349142	1.09964	0.973188	0.310494	-1.1583	-0.444568	0.798914	0.49373	1.18276	-1.03573	-0.104445	-0.072866	-0.663705	0.281753	0.150783	-0.547136	-1.12512	0.73871	-0.331491	-0.416694	-0.266146	-0.497026	-0.965987	1.21807	-0.310623	0.222837	-0.179962	0.639523	-0.802786	1.16556	-0.399335	-0.160901	-0.00685298	-0.335689	0.784653	-0.143311	0.291117	0.302729	-0.148289	-0.159644	-0.819272	0.032352	0.266298	-0.599128	-0.117373	-0.026788	0.586555	-0.345769	0.594587	-0.688974	-0.439318	-0.870158	-0.299327	-0.359002	0.653808	0.692738	-0.25294	-1.06201	-0.271381	
si	-3.71458	7.11168	-2.17428	-0.585527	-0.403063	-0.304724	1.62488	2.41497	-1.32349	-1.42135	1.66242	0.16954	-0.88663	-5.04487	-2.63365	0.754517	-1.98163	0.824682	3.62439	-2.82855	3.05459	-2.32534	1.04887	0.583221	1.5694	-2.13333	1.55103	-0.016276	0.080302	1.43902	1.69938	-0.14582	-1.34227	-0.694681	0.797004	-0.686496	0.570777	-0.811585	-0.570747	2.19182	0.347251	-0.388163	1.37839	1.19412	0.34414	-1.40507	-0.528016	0.932774	0.531193	1.42806	-1.1787	-0.190282	-0.145776	-0.734141	0.33543	0.217743	-0.649374	-1.26966	0.812394	-0.398335	-0.598566	-0.2669	-0.563655	-1.19505	1.44855	-0.439606	0.229879	-0.286649	0.728567	-0.953388	1.35122	-0.483565	-0.217013	0.027356	-0.442259	0.880199	-0.0936049	0.390372	0.431946	-0.16525	-0.268489	-0.883271	0.077324	0.333419	-0.687458	-0.092746	0.079472	0.773383	-0.385354	0.741539	-0.763723	-0.577015	-0.992904	-0.355019	-0.424304	0.763521	0.806876	-0.314589	-1.24944	-0.373898	
no	-4.317	8.14265	-2.45338	-0.70515	-0.407832	-0.383528	1.88272	2.78981	-1.60581	-1.61658	1.87401	0.0828817	-1.00115	-5.81667	-3.17339	0.856433	-2.229	0.95063	4.30464	-3.24957	3.76027	-2.6035	1.44861	0.692035	1.80028	-2.40077	1.84892	-0.156022	0.114365	1.67035	1.93909	-0.122361	-1.4748	-0.911144	0.833509	-0.669776	0.747497	-0.808404	-0.589179	2.56876	0.370208	-0.417855	1.67446	1.36597	0.256344	-1.5774	-0.661237	1.02375	0.651699	1.49202	-1.22331	-0.203094	-0.164943	-0.751915	0.419234	0.260097	-0.574442	-1.45543	0.857299	-0.423406	-0.674946	-0.240391	-0.737476	-1.30097	1.66816	-0.544997	0.225876	-0.397931	0.818745	-1.0993	1.51176	-0.558863	-0.300776	-0.054116	-0.490371	1.13466	-0.113808	0.514628	0.531425	-0.143064	-0.336746	-1.06631	0.10173	0.378246	-0.785153	-0.023376	0.035152	0.837205	-0.470166	0.814151	-0.784303	-0.629587	-1.17947	-0.447261	-0.484877	0.789218	0.963328	-0.268554	-1.50119	-0.413441	
esta	-4.93852	9.33047	-2.8066	-0.803826	-0.499434	-0.436068	2.16827	3.18109	-1.82191	-1.84161	2.12645	0.119504	-1.13807	-6.66713	-3.60862	0.976101	-2.5555	1.12325	4.91812	-3.7172	4.28013	-3.01128	1.60386	0.797723	2.05205	-2.79312	2.1125	-0.183866	0.128446	1.92079	2.24365	-0.147999	-1.68711	-1.04806	0.966218	-0.785231	0.869669	-0.946532	-0.693329	2.93829	0.425229	-0.494801	1.92675	1.59624	0.300602	-1.81625	-0.763393	1.20377	0.759457	1.69193	-1.41714	-0.225235	-0.193987	-0.837287	0.45437	0.277104	-0.669833	-1.69365	0.990944	-0.513022	-0.796446	-0.27696	-0.85379	-1.50633	1.9324	-0.638284	0.276843	-0.467172	0.934936	-1.2786	1.77145	-0.63929	-0.338457	-0.061161	-0.575111	1.31189	-0.126984	0.581871	0.628001	-0.160077	-0.403306	-1.238	0.128855	0.432155	-0.913023	-0.025236	0.046485	0.987066	-0.562957	0.930848	-0.905766	-0.743101	-1.36118	-0.503094	-0.578372	0.914867	1.10291	-0.320234	-1.73534	-0.450812	
necesidad	-5.55943	10.5153	-3.1646	-0.904642	-0.590249	-0.489552	2.45585	3.57208	-2.04168	-2.07296	2.38462	0.152825	-1.26399	-7.51324	-4.05017	1.09674	-2.89506	1.29324	5.54432	-4.17225	4.79944	-3.42259	1.75714	0.903944	2.29171	-3.18609	2.37019	-0.228283	0.153431	2.1691	2.54097	-0.187675	-1.90333	-1.2105	1.10627	-0.908245	0.96689	-1.08152	-0.794744	3.31581	0.497761	-0.572734	2.1679	1.80641	0.353284	-2.04095	-0.874891	1.3976	0.872794	1.87162	-1.61866	-0.250229	-0.254705	-0.887016	0.47982	0.282234	-0.758407	-1.93809	1.14621	-0.605654	-0.940697	-0.288997	-0.968429	-1.74033	2.18519	-0.7619	0.316354	-0.529819	1.03875	-1.44785	2.04004	-0.728163	-0.382081	-0.087213	-0.657665	1.4889	-0.121918	0.636476	0.706436	-0.169039	-0.477629	-1.39569	0.173335	0.500024	-1.04609	-0.00557098	0.065	1.09902	-0.664986	1.03873	-1.03821	-0.859738	-1.56027	-0.54766	-0.676454	1.0402	1.22242	-0.370536	-1.96238	-0.48796	
vulnerable	-6.17771	11.6937	-3.53002	-1.00414	-0.677313	-0.548987	2.74651	3.97838	-2.2733	-2.30792	2.63913	0.16909	-1.40264	-8.32866	-4.48967	1.2145	-3.19865	1.49149	6.19309	-4.62351	5.32258	-3.84087	1.96201	0.995111	2.53898	-3.58771	2.61413	-0.214431	0.200851	2.35873	2.83485	-0.227774	-2.098	-1.28819	1.244	-1.01241	1.07515	-1.21281	-0.868376	3.65064	0.591027	-0.621393	2.40424	2.02457	0.393731	-2.31152	-0.941675	1.51897	0.96244	2.13214	-1.76366	-0.244896	-0.27779	-1.02056	0.555638	0.290145	-0.90905	-2.1414	1.35049	-0.70067	-1.0647	-0.386419	-1.05422	-1.85576	2.41184	-0.810363	0.350647	-0.591963	1.22128	-1.5586	2.28448	-0.825518	-0.418588	-0.083607	-0.68124	1.65839	-0.151129	0.666718	0.791171	-0.170887	-0.535239	-1.55011	0.174149	0.550281	-1.23475	-0.026037	0.123011	1.18939	-0.724574	1.10973	-1.17542	-0.904723	-1.7546	-0.539738	-0.817851	1.15934	1.38436	-0.471447	-2.15134	-0.567303	
social	-6.79475	12.8758	-3.91867	-1.0995	-0.726878	-0.602242	3.01934	4.40676	-2.51192	-2.56483	2.94103	0.183466	-1.55214	-9.13159	-4.93444	1.3382	-3.52023	1.62427	6.81985	-5.07511	5.82437	-4.23552	2.17775	1.0776	2.80525	-3.92754	2.86125	-0.170052	0.237555	2.54247	3.0918	-0.291343	-2.30829	-1.35371	1.39025	-1.106	1.15294	-1.32964	-0.931884	3.99599	0.676544	-0.663936	2.5923	2.18931	0.466048	-2.55848	-0.999874	1.63158	1.04453	2.43461	-1.9473	-0.251616	-0.275665	-1.21704	0.652465	0.322653	-1.06353	-2.33598	1.55636	-0.75379	-1.12744	-0.491122	-1.12266	-1.9784	2.61931	-0.823376	0.371646	-0.600652	1.39931	-1.6551	2.49125	-0.918827	-0.443214	-0.080981	-0.700212	1.79823	-0.198892	0.691353	0.820057	-0.200446	-0.53736	-1.69902	0.15066	0.59653	-1.39108	-0.069227	0.134414	1.24966	-0.755909	1.20083	-1.33699	-0.929934	-1.93788	-0.560367	-0.904819	1.29	1.53498	-0.554494	-2.31783	-0.662342	
e	-7.41302	14.0541	-4.28409	-1.199	-0.813942	-0.661677	3.31	4.81306	-2.74355	-2.79978	3.19554	0.199731	-1.69078	-9.94701	-5.37394	1.45596	-3.82381	1.82253	7.46861	-5.52636	6.34751	-4.65381	2.38261	1.16877	3.05253	-4.32916	3.1052	-0.1562	0.284975	2.7321	3.38568	-0.331442	-2.50296	-1.4314	1.52798	-1.21017	1.26119	-1.46093	-1.00552	4.33082	0.76981	-0.712595	2.82863	2.40747	0.506495	-2.82905	-1.06666	1.75295	1.13417	2.69513	-2.09229	-0.246283	-0.29875	-1.35058	0.728283	0.330564	-1.21417	-2.53928	1.76064	-0.848806	-1.25144	-0.588544	-1.20845	-2.09384	2.84596	-0.87184	0.405939	-0.662796	1.58184	-1.76585	2.73568	-1.01618	-0.479721	-0.077375	-0.723787	1.96772	-0.228103	0.721595	0.904792	-0.202294	-0.59497	-1.85345	0.151474	0.646787	-1.57975	-0.089693	0.192425	1.34002	-0.815497	1.27183	-1.4742	-0.974918	-2.13222	-0.552445	-1.04622	1.40913	1.69692	-0.655405	-2.5068	-0.741685	
cierto	-2.00307	0.642338	-0.379468	1.1848	-0.612904	-1.01871	-0.446679	0.95165	0.30067	-0.105121	-0.119502	-0.897555	-0.093302	-0.546295	-0.501147	0.47573	-0.17109	-0.027362	0.824199	-0.616927	0.300098	-0.207063	0.391338	0.312419	-0.195468	-0.237982	0.256694	-0.058241	0.063039	0.350536	-0.34453	-0.021664	-0.338826	-0.354853	0.272255	0.137726	0.038008	-0.17461	0.139543	0.234453	0.045538	0.151488	0.377229	0.031619	0.129834	0.082263	-0.075356	0.007217	0.353373	0.268586	0.014228	-0.019121	0.112199	0.025809	0.129577	0.263221	-0.00313	0.016061	0.009155	0.302454	0.027898	-0.02974	-0.103915	-0.146589	0.087954	-0.192982	-0.504684	-0.191761	0.283965	0.131953	0.270074	-0.121111	-0.199782	0.014245	0.031544	0.253623	-0.169179	-0.131113	0.06822	-0.098792	-0.113209	-0.051774	0.121533	0.039546	-0.142741	0.035832	0.149937	-0.00593	-0.04412	0.117392	-0.074171	0.110461	-0.063818	0.013288	-0.11561	0.005475	0.065891	-0.012464	-0.020374	-0.16388	
ambiente	-4.23986	1.22506	-0.806556	1.70143	-0.96019	-2.52548	-0.945602	2.07116	0.779291	-0.041044	-0.226001	-1.80672	-0.176757	-0.956054	-0.945049	0.948733	-0.267286	-0.139024	1.60031	-1.3207	0.624085	-0.459546	0.700124	0.570582	-0.466075	-0.470361	0.601722	-0.105005	0.129977	0.775253	-0.620424	-0.147591	-0.641623	-0.739773	0.549337	0.275045	0.091282	-0.317774	0.254541	0.54105	0.176855	0.297834	0.76686	0.027815	0.2407	0.181246	-0.18109	0.054053	0.669876	0.503815	0.078925	-0.050163	0.304613	0.035007	0.187823	0.545696	0.04195	-0.072594	0.015592	0.571214	-0.01996	-0.136497	-0.161828	-0.278836	0.102532	-0.343308	-1.0572	-0.37983	0.577394	0.267411	0.507693	-0.247727	-0.384682	0.042761	-0.00394999	0.494461	-0.322659	-0.259382	0.140474	-0.20893	-0.226205	-0.123702	0.261447	-0.058842	-0.303681	0.130669	0.258371	0.023284	-0.020948	0.222584	-0.158763	0.203877	-0.232588	0.01527	-0.207265	0.017582	0.106326	-0.058444	-0.054791	-0.264641	
donde	-6.94421	1.76628	-0.979814	2.01676	-1.24229	-3.44809	-1.03306	3.26842	1.37981	0.0689801	-0.527409	-2.94397	-0.177131	-1.35296	-1.39803	1.4018	-0.384389	-0.304981	2.36913	-1.96346	0.822864	-0.594356	0.980973	0.829336	-0.695	-0.708279	1.00288	-0.09317	0.146296	1.18579	-0.846294	-0.255417	-0.868507	-1.07462	0.855118	0.288379	0.144341	-0.385021	0.367803	0.874604	0.24087	0.390605	1.10247	0.000243001	0.313978	0.195857	-0.192385	0.119798	0.859387	0.678499	0.085322	-0.123282	0.417922	-0.030099	0.198517	0.737788	0.023409	-0.187761	0.088497	0.779873	-0.00881601	-0.182832	-0.219142	-0.364624	0.112844	-0.36224	-1.4195	-0.516817	0.720063	0.396468	0.618939	-0.333186	-0.511083	-0.013793	-0.063984	0.683168	-0.381387	-0.363335	0.237403	-0.3065	-0.318853	-0.131871	0.377035	-0.154142	-0.435308	0.222148	0.37116	-0.014465	0.032429	0.315459	-0.25099	0.214503	-0.376416	0.00532301	-0.256851	0.034214	0.134999	-0.103157	-0.062727	-0.398882	
